Data,TempoDobra,TempoDobra_min,TempoDobra_max
2020-07-26,26.733483430939362,23.023049651225506,31.86965041274626
2020-07-27,30.433796551655572,24.445365252234808,40.30817223594148
2020-07-28,35.471899125943075,30.29083441475665,42.79105047499178
2020-07-29,35.51799665324925,30.3544814999699,42.79829354258518
2020-07-30,35.899729199165,30.805496384923458,43.01262654884283
2020-07-31,33.13178681529306,30.400941708899143,36.40166256565231
2020-08-01,33.31292351035189,30.36427407784221,36.895848731819
2020-08-02,37.086217373775696,31.96535552245479,44.160792818771995
2020-08-03,40.319273793604964,36.6902340189816,44.74501374720301
2020-08-04,38.1253036263691,33.010677367610036,45.115421270250266
2020-08-05,36.00362422065355,30.78999903082276,43.34279604106049
2020-08-06,32.65530165268101,28.92166542847589,37.49581601662824
2020-08-07,31.23502460569831,29.425353765666905,33.281872890015904
2020-08-08,35.08890637114299,29.128827503399382,44.11540377260543
2020-08-09,42.61991368414905,33.62373783575155,58.18849649161521
2020-08-10,44.787662443740764,36.12659237055058,58.91115438537797
2020-08-11,40.576034723857006,30.50573634838756,60.57133783916874
2020-08-12,36.71740760629821,28.51675212381349,51.53850317918881
2020-08-13,33.30642615959314,28.42798184794071,40.20607524991444
2020-08-14,32.77636990341646,28.30859642329732,38.91866610594586
2020-08-15,38.56876571387387,31.741726250461607,49.137250392581045
2020-08-16,47.955741226909105,39.503507436583874,61.00941306838644
2020-08-17,50.905369208490086,41.82653165136834,65.01816678437757
2020-08-18,49.58405268860711,39.949073910725595,65.34376094585525
2020-08-19,44.6114278156537,34.65081576217998,62.60873277375672
2020-08-20,35.37097117215,29.137795885969286,44.99669111795391
2020-08-21,31.179900043115715,28.52987798276503,34.37263122374887
2020-08-22,32.160737326510024,28.179110119008094,37.45269547029137
2020-08-23,37.08607932964409,29.530668183724327,49.83680969168818
2020-08-24,41.12926637284064,33.019001168786,54.52092375779385
2020-08-25,41.71512832611682,33.91400097424467,54.17737331982424
2020-08-26,42.214085728795915,34.19678645180707,55.14187750455556
2020-08-27,41.190626279399545,34.06628480490625,52.08279109333918
2020-08-28,40.852812062740156,33.911360967080476,51.367411422012964
2020-08-29,45.85573221849349,38.51554380123078,56.65239228378268
2020-08-30,52.82897005582609,46.02764954305683,61.988806486906185
2020-08-31,53.49966103580659,46.09551439100297,63.73758641375628
2020-09-01,59.413631883749424,50.811598080926665,71.52174241635686
2020-09-02,58.391788162598544,48.91734400558958,72.41788001431989
2020-09-03,50.73353374446263,41.41614626611295,65.46008423722786
2020-09-04,45.78119084485511,39.47188219328962,54.49124053725899
2020-09-05,46.472917528976346,39.37114737165943,56.70057009997311
2020-09-06,49.70571340416436,40.29078441288559,64.86240317910004
2020-09-07,61.24178506413927,50.402152025895404,78.02126457375985
