date,name,value,rank,lastValue
2022-02-18,BaianaSystem,63,1,63
2022-02-18,Black Alien,25,9,25
2022-02-18,Boi Bumbá Garantido,7,28,7
2022-02-18,Camarada Janderson,35,6,33
2022-02-18,Chico Buarque,4,37,4
2022-02-18,Chico Science & Nação Zumbi,0,66,0
2022-02-18,Cory Wong,8,22,8
2022-02-18,Criolo,3,41,3
2022-02-18,Daft Punk,9,19,9
2022-02-18,Don L,16,14,16
2022-02-18,Elza Soares,0,65,0
2022-02-18,Emicida,9,18,9
2022-02-18,FBC,0,64,0
2022-02-18,Febem,8,21,8
2022-02-18,Foster the People,78,0,76
2022-02-18,Gen Hoshino,1,45,1
2022-02-18,Gorillaz,4,36,4
2022-02-18,Hiromi,23,10,23
2022-02-18,Jamiroquai,7,27,6
2022-02-18,Joe Hisaishi,6,29,6
2022-02-18,John Mayer,0,63,0
2022-02-18,Jovem Dionisio,0,62,0
2022-02-18,KANA-BOON,45,4,44
2022-02-18,KT Tunstall,7,26,5
2022-02-18,Kenshi Yonezu,4,35,4
2022-02-18,Khruangbin,8,20,8
2022-02-18,LUDMILLA,0,61,0
2022-02-18,Lilas Ikuta,0,60,0
2022-02-18,Lô Borges,1,44,1
2022-02-18,MC Primitivo,7,25,7
2022-02-18,Masayuki Suzuki,22,11,6
2022-02-18,Novos Baianos,4,34,2
2022-02-18,O'Donel Levy,0,59,0
2022-02-18,Official HIGE DANdism,1,43,1
2022-02-18,Papatinho,0,58,0
2022-02-18,Paulinho da Viola,0,57,0
2022-02-18,Phoenix,25,8,25
2022-02-18,Pomplamoose,3,40,3
2022-02-18,RADWIMPS,3,39,2
2022-02-18,Rage Against the Machine,7,24,7
2022-02-18,Red Hot Chili Peppers,14,17,14
2022-02-18,SILVIO RODRÍGUEZ,0,56,0
2022-02-18,Saint Motel,17,12,17
2022-02-18,Sakanaction,7,23,7
2022-02-18,Scary Pockets,4,33,4
2022-02-18,Taichi Mukai,14,16,14
2022-02-18,Tame Impala,3,38,3
2022-02-18,The Kooks,32,7,31
2022-02-18,The Strokes,15,15,15
2022-02-18,Two Door Cinema Club,4,32,4
2022-02-18,Victor Jara,0,55,0
2022-02-18,Vulfpeck,16,13,16
2022-02-18,Wednesday Campanella,55,3,55
2022-02-18,YOASOBI,0,54,0
2022-02-18,Yorushika,0,53,0
2022-02-18,Yuki Hayashi,37,5,37
2022-02-18,go!go!vanillas,0,52,0
2022-02-18,ichika Nito,0,51,0
2022-02-18,never young beach,0,50,0
2022-02-18,あたらよ,0,49,0
2022-02-18,ネクライトーキー,4,31,4
2022-02-18,フレデリック,5,30,5
2022-02-18,ヨルシカ,0,48,0
2022-02-19,Aimer,2,42,2
2022-02-19,Anderson .Paak,1,47,1
2022-02-19,Antônio Carlos Jobim,1,46,1
2022-02-19,Arctic Monkeys,62,2,61
2022-02-19,BaianaSystem,65,1,63
2022-02-19,Black Alien,26,8,25
2022-02-19,Boi Bumbá Garantido,7,29,7
2022-02-19,Camarada Janderson,37,6,35
2022-02-19,Chico Buarque,4,38,4
2022-02-19,Chico Science & Nação Zumbi,0,66,0
2022-02-19,Cory Wong,8,23,8
2022-02-19,Criolo,3,41,3
2022-02-19,Daft Punk,10,19,9
2022-02-19,Don L,16,15,16
2022-02-19,Elza Soares,0,65,0
2022-02-19,Emicida,10,18,9
2022-02-19,FBC,0,64,0
2022-02-19,Febem,8,22,8
2022-02-19,Foster the People,79,0,78
2022-02-19,Gen Hoshino,1,45,1
2022-02-19,Gorillaz,4,37,4
2022-02-19,Hiromi,23,11,23
2022-02-19,Jamiroquai,7,28,7
2022-02-19,Joe Hisaishi,8,21,6
2022-02-19,John Mayer,0,63,0
2022-02-19,Jovem Dionisio,0,62,0
2022-02-19,KANA-BOON,46,4,45
2022-02-19,KT Tunstall,7,27,7
2022-02-19,Kenshi Yonezu,4,36,4
2022-02-19,Khruangbin,8,20,8
2022-02-19,LUDMILLA,0,61,0
2022-02-19,Lilas Ikuta,0,60,0
2022-02-19,Lô Borges,1,44,1
2022-02-19,MC Primitivo,7,26,7
2022-02-19,Masayuki Suzuki,23,10,22
2022-02-19,Novos Baianos,4,35,4
2022-02-19,O'Donel Levy,0,59,0
2022-02-19,Official HIGE DANdism,1,43,1
2022-02-19,Papatinho,0,58,0
2022-02-19,Paulinho da Viola,0,57,0
2022-02-19,Phoenix,25,9,25
2022-02-19,Pomplamoose,3,40,3
2022-02-19,RADWIMPS,3,39,3
2022-02-19,Rage Against the Machine,7,25,7
2022-02-19,Red Hot Chili Peppers,14,17,14
2022-02-19,SILVIO RODRÍGUEZ,0,56,0
2022-02-19,Saint Motel,17,13,17
2022-02-19,Sakanaction,7,24,7
2022-02-19,Scary Pockets,4,34,4
2022-02-19,Taichi Mukai,14,16,14
2022-02-19,Tame Impala,4,33,3
2022-02-19,The Kooks,34,7,32
2022-02-19,The Strokes,16,14,15
2022-02-19,Two Door Cinema Club,4,32,4
2022-02-19,Victor Jara,0,55,0
2022-02-19,Vulfpeck,17,12,16
2022-02-19,Wednesday Campanella,59,3,55
2022-02-19,YOASOBI,0,54,0
2022-02-19,Yorushika,0,53,0
2022-02-19,Yuki Hayashi,37,5,37
2022-02-19,go!go!vanillas,0,52,0
2022-02-19,ichika Nito,0,51,0
2022-02-19,never young beach,0,50,0
2022-02-19,あたらよ,0,49,0
2022-02-19,ネクライトーキー,4,31,4
2022-02-19,フレデリック,6,30,5
2022-02-19,ヨルシカ,0,48,0
2022-02-20,Aimer,2,42,2
2022-02-20,Anderson .Paak,1,47,1
2022-02-20,Antônio Carlos Jobim,1,46,1
2022-02-20,Arctic Monkeys,62,2,62
2022-02-20,BaianaSystem,68,1,65
2022-02-20,Black Alien,26,8,26
2022-02-20,Boi Bumbá Garantido,7,29,7
2022-02-20,Camarada Janderson,41,5,37
2022-02-20,Chico Buarque,4,38,4
2022-02-20,Chico Science & Nação Zumbi,0,66,0
2022-02-20,Cory Wong,8,23,8
2022-02-20,Criolo,3,41,3
2022-02-20,Daft Punk,10,19,10
2022-02-20,Don L,16,15,16
2022-02-20,Elza Soares,0,65,0
2022-02-20,Emicida,10,18,10
2022-02-20,FBC,0,64,0
2022-02-20,Febem,8,22,8
2022-02-20,Foster the People,79,0,79
2022-02-20,Gen Hoshino,1,45,1
2022-02-20,Gorillaz,4,37,4
2022-02-20,Hiromi,23,11,23
2022-02-20,Jamiroquai,7,28,7
2022-02-20,Joe Hisaishi,8,21,8
2022-02-20,John Mayer,0,63,0
2022-02-20,Jovem Dionisio,0,62,0
2022-02-20,KANA-BOON,46,4,46
2022-02-20,KT Tunstall,7,27,7
2022-02-20,Kenshi Yonezu,4,36,4
2022-02-20,Khruangbin,8,20,8
2022-02-20,LUDMILLA,0,61,0
2022-02-20,Lilas Ikuta,0,60,0
2022-02-20,Lô Borges,1,44,1
2022-02-20,MC Primitivo,7,26,7
2022-02-20,Masayuki Suzuki,23,10,23
2022-02-20,Novos Baianos,4,35,4
2022-02-20,O'Donel Levy,0,59,0
2022-02-20,Official HIGE DANdism,1,43,1
2022-02-20,Papatinho,0,58,0
2022-02-20,Paulinho da Viola,0,57,0
2022-02-20,Phoenix,25,9,25
2022-02-20,Pomplamoose,3,40,3
2022-02-20,RADWIMPS,3,39,3
2022-02-20,Rage Against the Machine,7,25,7
2022-02-20,Red Hot Chili Peppers,14,17,14
2022-02-20,SILVIO RODRÍGUEZ,0,56,0
2022-02-20,Saint Motel,17,13,17
2022-02-20,Sakanaction,7,24,7
2022-02-20,Scary Pockets,4,34,4
2022-02-20,Taichi Mukai,14,16,14
2022-02-20,Tame Impala,4,33,4
2022-02-20,The Kooks,34,7,34
2022-02-20,The Strokes,16,14,16
2022-02-20,Two Door Cinema Club,4,32,4
2022-02-20,Victor Jara,0,55,0
2022-02-20,Vulfpeck,17,12,17
2022-02-20,Wednesday Campanella,59,3,59
2022-02-20,YOASOBI,0,54,0
2022-02-20,Yorushika,0,53,0
2022-02-20,Yuki Hayashi,37,6,37
2022-02-20,go!go!vanillas,0,52,0
2022-02-20,ichika Nito,0,51,0
2022-02-20,never young beach,0,50,0
2022-02-20,あたらよ,0,49,0
2022-02-20,ネクライトーキー,4,31,4
2022-02-20,フレデリック,6,30,6
2022-02-20,ヨルシカ,0,48,0
2022-02-21,Aimer,3,42,2
2022-02-21,Anderson .Paak,1,49,1
2022-02-21,Antônio Carlos Jobim,1,48,1
2022-02-21,Arctic Monkeys,65,2,62
2022-02-21,BaianaSystem,70,1,68
2022-02-21,Black Alien,27,8,26
2022-02-21,Boi Bumbá Garantido,7,29,7
2022-02-21,Camarada Janderson,44,5,41
2022-02-21,Chico Buarque,4,38,4
2022-02-21,Chico Science & Nação Zumbi,0,66,0
2022-02-21,Cory Wong,8,26,8
2022-02-21,Criolo,3,41,3
2022-02-21,Daft Punk,11,19,10
2022-02-21,Don L,17,15,16
2022-02-21,Elza Soares,0,65,0
2022-02-21,Emicida,12,18,10
2022-02-21,FBC,0,64,0
2022-02-21,Febem,10,21,8
2022-02-21,Foster the People,88,0,79
2022-02-21,Gen Hoshino,1,47,1
2022-02-21,Gorillaz,4,37,4
2022-02-21,Hiromi,24,11,23
2022-02-21,Jamiroquai,10,20,7
2022-02-21,Joe Hisaishi,8,25,8
2022-02-21,John Mayer,0,63,0
2022-02-21,Jovem Dionisio,0,62,0
2022-02-21,KANA-BOON,50,4,46
2022-02-21,KT Tunstall,7,28,7
2022-02-21,Kenshi Yonezu,5,33,4
2022-02-21,Khruangbin,8,24,8
2022-02-21,LUDMILLA,1,46,0
2022-02-21,Lilas Ikuta,0,61,0
2022-02-21,Lô Borges,2,43,1
2022-02-21,MC Primitivo,8,23,7
2022-02-21,Masayuki Suzuki,24,10,23
2022-02-21,Novos Baianos,6,31,4
2022-02-21,O'Donel Levy,0,60,0
2022-02-21,Official HIGE DANdism,1,45,1
2022-02-21,Papatinho,0,59,0
2022-02-21,Paulinho da Viola,0,58,0
2022-02-21,Phoenix,25,9,25
2022-02-21,Pomplamoose,3,40,3
2022-02-21,RADWIMPS,3,39,3
2022-02-21,Rage Against the Machine,7,27,7
2022-02-21,Red Hot Chili Peppers,15,17,14
2022-02-21,SILVIO RODRÍGUEZ,0,57,0
2022-02-21,Saint Motel,17,14,17
2022-02-21,Sakanaction,9,22,7
2022-02-21,Scary Pockets,4,36,4
2022-02-21,Taichi Mukai,15,16,14
2022-02-21,Tame Impala,4,35,4
2022-02-21,The Kooks,38,7,34
2022-02-21,The Strokes,18,13,16
2022-02-21,Two Door Cinema Club,4,34,4
2022-02-21,Victor Jara,0,56,0
2022-02-21,Vulfpeck,18,12,17
2022-02-21,Wednesday Campanella,63,3,59
2022-02-21,YOASOBI,0,55,0
2022-02-21,Yorushika,0,54,0
2022-02-21,Yuki Hayashi,38,6,37
2022-02-21,go!go!vanillas,1,44,0
2022-02-21,ichika Nito,0,53,0
2022-02-21,never young beach,0,52,0
2022-02-21,あたらよ,0,51,0
2022-02-21,ネクライトーキー,5,32,4
2022-02-21,フレデリック,6,30,6
2022-02-21,ヨルシカ,0,50,0
2022-02-22,Aimer,3,42,3
2022-02-22,Anderson .Paak,1,49,1
2022-02-22,Antônio Carlos Jobim,1,48,1
2022-02-22,Arctic Monkeys,65,2,65
2022-02-22,BaianaSystem,70,1,70
2022-02-22,Black Alien,27,8,27
2022-02-22,Boi Bumbá Garantido,7,29,7
2022-02-22,Camarada Janderson,44,5,44
2022-02-22,Chico Buarque,4,38,4
2022-02-22,Chico Science & Nação Zumbi,0,66,0
2022-02-22,Cory Wong,8,26,8
2022-02-22,Criolo,3,41,3
2022-02-22,Daft Punk,11,19,11
2022-02-22,Don L,17,15,17
2022-02-22,Elza Soares,0,65,0
2022-02-22,Emicida,12,18,12
2022-02-22,FBC,0,64,0
2022-02-22,Febem,10,21,10
2022-02-22,Foster the People,88,0,88
2022-02-22,Gen Hoshino,1,47,1
2022-02-22,Gorillaz,4,37,4
2022-02-22,Hiromi,24,11,24
2022-02-22,Jamiroquai,10,20,10
2022-02-22,Joe Hisaishi,8,25,8
2022-02-22,John Mayer,0,63,0
2022-02-22,Jovem Dionisio,0,62,0
2022-02-22,KANA-BOON,50,4,50
2022-02-22,KT Tunstall,7,28,7
2022-02-22,Kenshi Yonezu,5,33,5
2022-02-22,Khruangbin,8,24,8
2022-02-22,LUDMILLA,1,46,1
2022-02-22,Lilas Ikuta,0,61,0
2022-02-22,Lô Borges,2,43,2
2022-02-22,MC Primitivo,8,23,8
2022-02-22,Masayuki Suzuki,24,10,24
2022-02-22,Novos Baianos,6,31,6
2022-02-22,O'Donel Levy,0,60,0
2022-02-22,Official HIGE DANdism,1,45,1
2022-02-22,Papatinho,0,59,0
2022-02-22,Paulinho da Viola,0,58,0
2022-02-22,Phoenix,25,9,25
2022-02-22,Pomplamoose,3,40,3
2022-02-22,RADWIMPS,3,39,3
2022-02-22,Rage Against the Machine,7,27,7
2022-02-22,Red Hot Chili Peppers,15,17,15
2022-02-22,SILVIO RODRÍGUEZ,0,57,0
2022-02-22,Saint Motel,17,14,17
2022-02-22,Sakanaction,9,22,9
2022-02-22,Scary Pockets,4,36,4
2022-02-22,Taichi Mukai,15,16,15
2022-02-22,Tame Impala,4,35,4
2022-02-22,The Kooks,38,7,38
2022-02-22,The Strokes,19,12,18
2022-02-22,Two Door Cinema Club,4,34,4
2022-02-22,Victor Jara,0,56,0
2022-02-22,Vulfpeck,18,13,18
2022-02-22,Wednesday Campanella,64,3,63
2022-02-22,YOASOBI,0,55,0
2022-02-22,Yorushika,0,54,0
2022-02-22,Yuki Hayashi,38,6,38
2022-02-22,go!go!vanillas,1,44,1
2022-02-22,ichika Nito,0,53,0
2022-02-22,never young beach,0,52,0
2022-02-22,あたらよ,0,51,0
2022-02-22,ネクライトーキー,5,32,5
2022-02-22,フレデリック,6,30,6
2022-02-22,ヨルシカ,0,50,0
2022-02-23,Aimer,3,42,3
2022-02-23,Anderson .Paak,1,49,1
2022-02-23,Antônio Carlos Jobim,1,48,1
2022-02-23,Arctic Monkeys,65,3,65
2022-02-23,BaianaSystem,70,1,70
2022-02-23,Black Alien,27,8,27
2022-02-23,Boi Bumbá Garantido,7,29,7
2022-02-23,Camarada Janderson,44,5,44
2022-02-23,Chico Buarque,4,38,4
2022-02-23,Chico Science & Nação Zumbi,0,66,0
2022-02-23,Cory Wong,9,23,8
2022-02-23,Criolo,3,41,3
2022-02-23,Daft Punk,11,20,11
2022-02-23,Don L,17,15,17
2022-02-23,Elza Soares,0,65,0
2022-02-23,Emicida,12,18,12
2022-02-23,FBC,0,64,0
2022-02-23,Febem,10,21,10
2022-02-23,Foster the People,90,0,88
2022-02-23,Gen Hoshino,1,47,1
2022-02-23,Gorillaz,4,37,4
2022-02-23,Hiromi,24,11,24
2022-02-23,Jamiroquai,11,19,10
2022-02-23,Joe Hisaishi,8,26,8
2022-02-23,John Mayer,0,63,0
2022-02-23,Jovem Dionisio,0,62,0
2022-02-23,KANA-BOON,50,4,50
2022-02-23,KT Tunstall,7,28,7
2022-02-23,Kenshi Yonezu,5,33,5
2022-02-23,Khruangbin,8,25,8
2022-02-23,LUDMILLA,1,46,1
2022-02-23,Lilas Ikuta,0,61,0
2022-02-23,Lô Borges,2,43,2
2022-02-23,MC Primitivo,8,24,8
2022-02-23,Masayuki Suzuki,24,10,24
2022-02-23,Novos Baianos,6,32,6
2022-02-23,O'Donel Levy,0,60,0
2022-02-23,Official HIGE DANdism,1,45,1
2022-02-23,Papatinho,0,59,0
2022-02-23,Paulinho da Viola,0,58,0
2022-02-23,Phoenix,25,9,25
2022-02-23,Pomplamoose,3,40,3
2022-02-23,RADWIMPS,3,39,3
2022-02-23,Rage Against the Machine,7,27,7
2022-02-23,Red Hot Chili Peppers,16,17,15
2022-02-23,SILVIO RODRÍGUEZ,0,57,0
2022-02-23,Saint Motel,17,14,17
2022-02-23,Sakanaction,9,22,9
2022-02-23,Scary Pockets,4,36,4
2022-02-23,Taichi Mukai,16,16,15
2022-02-23,Tame Impala,4,35,4
2022-02-23,The Kooks,40,6,38
2022-02-23,The Strokes,20,12,19
2022-02-23,Two Door Cinema Club,4,34,4
2022-02-23,Victor Jara,0,56,0
2022-02-23,Vulfpeck,19,13,18
2022-02-23,Wednesday Campanella,67,2,64
2022-02-23,YOASOBI,0,55,0
2022-02-23,Yorushika,0,54,0
2022-02-23,Yuki Hayashi,39,7,38
2022-02-23,go!go!vanillas,1,44,1
2022-02-23,ichika Nito,0,53,0
2022-02-23,never young beach,0,52,0
2022-02-23,あたらよ,0,51,0
2022-02-23,ネクライトーキー,6,31,5
2022-02-23,フレデリック,6,30,6
2022-02-23,ヨルシカ,0,50,0
2022-02-24,Aimer,4,40,3
2022-02-24,Anderson .Paak,1,49,1
2022-02-24,Antônio Carlos Jobim,3,43,1
2022-02-24,Arctic Monkeys,65,3,65
2022-02-24,BaianaSystem,71,1,70
2022-02-24,Black Alien,27,8,27
2022-02-24,Boi Bumbá Garantido,8,27,7
2022-02-24,Camarada Janderson,45,5,44
2022-02-24,Chico Buarque,4,39,4
2022-02-24,Chico Science & Nação Zumbi,0,66,0
2022-02-24,Cory Wong,9,24,9
2022-02-24,Criolo,3,42,3
2022-02-24,Daft Punk,12,19,11
2022-02-24,Don L,17,16,17
2022-02-24,Elza Soares,0,65,0
2022-02-24,Emicida,12,18,12
2022-02-24,FBC,0,64,0
2022-02-24,Febem,10,21,10
2022-02-24,Foster the People,91,0,90
2022-02-24,Gen Hoshino,1,48,1
2022-02-24,Gorillaz,4,38,4
2022-02-24,Hiromi,25,11,24
2022-02-24,Jamiroquai,11,20,11
2022-02-24,Joe Hisaishi,8,26,8
2022-02-24,John Mayer,0,63,0
2022-02-24,Jovem Dionisio,0,62,0
2022-02-24,KANA-BOON,50,4,50
2022-02-24,KT Tunstall,7,31,7
2022-02-24,Kenshi Yonezu,5,34,5
2022-02-24,Khruangbin,9,23,8
2022-02-24,LUDMILLA,1,47,1
2022-02-24,Lilas Ikuta,0,61,0
2022-02-24,Lô Borges,2,45,2
2022-02-24,MC Primitivo,8,25,8
2022-02-24,Masayuki Suzuki,25,10,24
2022-02-24,Novos Baianos,7,30,6
2022-02-24,O'Donel Levy,0,60,0
2022-02-24,Official HIGE DANdism,2,44,1
2022-02-24,Papatinho,0,59,0
2022-02-24,Paulinho da Viola,0,58,0
2022-02-24,Phoenix,26,9,25
2022-02-24,Pomplamoose,3,41,3
2022-02-24,RADWIMPS,4,37,3
2022-02-24,Rage Against the Machine,7,29,7
2022-02-24,Red Hot Chili Peppers,17,15,16
2022-02-24,SILVIO RODRÍGUEZ,0,57,0
2022-02-24,Saint Motel,19,14,17
2022-02-24,Sakanaction,9,22,9
2022-02-24,Scary Pockets,5,33,4
2022-02-24,Taichi Mukai,16,17,16
2022-02-24,Tame Impala,4,36,4
2022-02-24,The Kooks,41,6,40
2022-02-24,The Strokes,22,12,20
2022-02-24,Two Door Cinema Club,4,35,4
2022-02-24,Victor Jara,0,56,0
2022-02-24,Vulfpeck,20,13,19
2022-02-24,Wednesday Campanella,68,2,67
2022-02-24,YOASOBI,0,55,0
2022-02-24,Yorushika,0,54,0
2022-02-24,Yuki Hayashi,40,7,39
2022-02-24,go!go!vanillas,1,46,1
2022-02-24,ichika Nito,0,53,0
2022-02-24,never young beach,0,52,0
2022-02-24,あたらよ,0,51,0
2022-02-24,ネクライトーキー,6,32,6
2022-02-24,フレデリック,7,28,6
2022-02-24,ヨルシカ,0,50,0
2022-02-25,Aimer,8,29,4
2022-02-25,Anderson .Paak,1,49,1
2022-02-25,Antônio Carlos Jobim,3,43,3
2022-02-25,Arctic Monkeys,65,3,65
2022-02-25,BaianaSystem,71,1,71
2022-02-25,Black Alien,27,8,27
2022-02-25,Boi Bumbá Garantido,8,28,8
2022-02-25,Camarada Janderson,45,5,45
2022-02-25,Chico Buarque,4,40,4
2022-02-25,Chico Science & Nação Zumbi,0,66,0
2022-02-25,Cory Wong,9,24,9
2022-02-25,Criolo,3,42,3
2022-02-25,Daft Punk,12,19,12
2022-02-25,Don L,17,16,17
2022-02-25,Elza Soares,0,65,0
2022-02-25,Emicida,12,18,12
2022-02-25,FBC,0,64,0
2022-02-25,Febem,10,21,10
2022-02-25,Foster the People,91,0,91
2022-02-25,Gen Hoshino,1,48,1
2022-02-25,Gorillaz,4,39,4
2022-02-25,Hiromi,25,11,25
2022-02-25,Jamiroquai,11,20,11
2022-02-25,Joe Hisaishi,8,27,8
2022-02-25,John Mayer,0,63,0
2022-02-25,Jovem Dionisio,0,62,0
2022-02-25,KANA-BOON,50,4,50
2022-02-25,KT Tunstall,7,32,7
2022-02-25,Kenshi Yonezu,5,36,5
2022-02-25,Khruangbin,9,23,9
2022-02-25,LUDMILLA,1,47,1
2022-02-25,Lilas Ikuta,0,61,0
2022-02-25,Lô Borges,2,45,2
2022-02-25,MC Primitivo,8,26,8
2022-02-25,Masayuki Suzuki,25,10,25
2022-02-25,Novos Baianos,7,31,7
2022-02-25,O'Donel Levy,0,60,0
2022-02-25,Official HIGE DANdism,2,44,2
2022-02-25,Papatinho,0,59,0
2022-02-25,Paulinho da Viola,0,58,0
2022-02-25,Phoenix,26,9,26
2022-02-25,Pomplamoose,3,41,3
2022-02-25,RADWIMPS,4,38,4
2022-02-25,Rage Against the Machine,8,25,7
2022-02-25,Red Hot Chili Peppers,18,15,17
2022-02-25,SILVIO RODRÍGUEZ,0,57,0
2022-02-25,Saint Motel,19,14,19
2022-02-25,Sakanaction,9,22,9
2022-02-25,Scary Pockets,5,35,5
2022-02-25,Taichi Mukai,16,17,16
2022-02-25,Tame Impala,4,37,4
2022-02-25,The Kooks,42,6,41
2022-02-25,The Strokes,22,12,22
2022-02-25,Two Door Cinema Club,5,34,4
2022-02-25,Victor Jara,0,56,0
2022-02-25,Vulfpeck,20,13,20
2022-02-25,Wednesday Campanella,68,2,68
2022-02-25,YOASOBI,0,55,0
2022-02-25,Yorushika,0,54,0
2022-02-25,Yuki Hayashi,40,7,40
2022-02-25,go!go!vanillas,1,46,1
2022-02-25,ichika Nito,0,53,0
2022-02-25,never young beach,0,52,0
2022-02-25,あたらよ,0,51,0
2022-02-25,ネクライトーキー,6,33,6
2022-02-25,フレデリック,7,30,7
2022-02-25,ヨルシカ,0,50,0
2022-02-26,Aimer,8,29,8
2022-02-26,Anderson .Paak,1,50,1
2022-02-26,Antônio Carlos Jobim,3,43,3
2022-02-26,Arctic Monkeys,65,3,65
2022-02-26,BaianaSystem,71,1,71
2022-02-26,Black Alien,27,8,27
2022-02-26,Boi Bumbá Garantido,8,28,8
2022-02-26,Camarada Janderson,45,5,45
2022-02-26,Chico Buarque,4,40,4
2022-02-26,Chico Science & Nação Zumbi,0,66,0
2022-02-26,Cory Wong,9,24,9
2022-02-26,Criolo,3,42,3
2022-02-26,Daft Punk,12,19,12
2022-02-26,Don L,17,17,17
2022-02-26,Elza Soares,0,65,0
2022-02-26,Emicida,12,18,12
2022-02-26,FBC,0,64,0
2022-02-26,Febem,10,21,10
2022-02-26,Foster the People,91,0,91
2022-02-26,Gen Hoshino,1,49,1
2022-02-26,Gorillaz,4,39,4
2022-02-26,Hiromi,25,11,25
2022-02-26,Jamiroquai,11,20,11
2022-02-26,Joe Hisaishi,8,27,8
2022-02-26,John Mayer,1,48,0
2022-02-26,Jovem Dionisio,0,63,0
2022-02-26,KANA-BOON,50,4,50
2022-02-26,KT Tunstall,7,32,7
2022-02-26,Kenshi Yonezu,6,34,5
2022-02-26,Khruangbin,9,23,9
2022-02-26,LUDMILLA,1,47,1
2022-02-26,Lilas Ikuta,0,62,0
2022-02-26,Lô Borges,2,45,2
2022-02-26,MC Primitivo,8,26,8
2022-02-26,Masayuki Suzuki,25,10,25
2022-02-26,Novos Baianos,7,31,7
2022-02-26,O'Donel Levy,0,61,0
2022-02-26,Official HIGE DANdism,2,44,2
2022-02-26,Papatinho,0,60,0
2022-02-26,Paulinho da Viola,0,59,0
2022-02-26,Phoenix,26,9,26
2022-02-26,Pomplamoose,3,41,3
2022-02-26,RADWIMPS,4,38,4
2022-02-26,Rage Against the Machine,8,25,8
2022-02-26,Red Hot Chili Peppers,18,16,18
2022-02-26,SILVIO RODRÍGUEZ,0,58,0
2022-02-26,Saint Motel,19,14,19
2022-02-26,Sakanaction,9,22,9
2022-02-26,Scary Pockets,5,36,5
2022-02-26,Taichi Mukai,18,15,16
2022-02-26,Tame Impala,4,37,4
2022-02-26,The Kooks,42,6,42
2022-02-26,The Strokes,23,12,22
2022-02-26,Two Door Cinema Club,5,35,5
2022-02-26,Victor Jara,0,57,0
2022-02-26,Vulfpeck,20,13,20
2022-02-26,Wednesday Campanella,68,2,68
2022-02-26,YOASOBI,0,56,0
2022-02-26,Yorushika,0,55,0
2022-02-26,Yuki Hayashi,40,7,40
2022-02-26,go!go!vanillas,1,46,1
2022-02-26,ichika Nito,0,54,0
2022-02-26,never young beach,0,53,0
2022-02-26,あたらよ,0,52,0
2022-02-26,ネクライトーキー,6,33,6
2022-02-26,フレデリック,7,30,7
2022-02-26,ヨルシカ,0,51,0
2022-02-27,Aimer,8,29,8
2022-02-27,Anderson .Paak,1,50,1
2022-02-27,Antônio Carlos Jobim,3,43,3
2022-02-27,Arctic Monkeys,65,3,65
2022-02-27,BaianaSystem,71,1,71
2022-02-27,Black Alien,27,9,27
2022-02-27,Boi Bumbá Garantido,8,28,8
2022-02-27,Camarada Janderson,47,5,45
2022-02-27,Chico Buarque,4,40,4
2022-02-27,Chico Science & Nação Zumbi,0,66,0
2022-02-27,Cory Wong,9,24,9
2022-02-27,Criolo,3,42,3
2022-02-27,Daft Punk,12,19,12
2022-02-27,Don L,17,17,17
2022-02-27,Elza Soares,0,65,0
2022-02-27,Emicida,12,18,12
2022-02-27,FBC,0,64,0
2022-02-27,Febem,10,21,10
2022-02-27,Foster the People,91,0,91
2022-02-27,Gen Hoshino,1,49,1
2022-02-27,Gorillaz,4,39,4
2022-02-27,Hiromi,25,11,25
2022-02-27,Jamiroquai,11,20,11
2022-02-27,Joe Hisaishi,8,27,8
2022-02-27,John Mayer,1,48,1
2022-02-27,Jovem Dionisio,0,63,0
2022-02-27,KANA-BOON,50,4,50
2022-02-27,KT Tunstall,7,32,7
2022-02-27,Kenshi Yonezu,6,34,6
2022-02-27,Khruangbin,9,23,9
2022-02-27,LUDMILLA,1,47,1
2022-02-27,Lilas Ikuta,0,62,0
2022-02-27,Lô Borges,2,45,2
2022-02-27,MC Primitivo,8,26,8
2022-02-27,Masayuki Suzuki,26,10,25
2022-02-27,Novos Baianos,7,31,7
2022-02-27,O'Donel Levy,0,61,0
2022-02-27,Official HIGE DANdism,2,44,2
2022-02-27,Papatinho,0,60,0
2022-02-27,Paulinho da Viola,0,59,0
2022-02-27,Phoenix,27,8,26
2022-02-27,Pomplamoose,3,41,3
2022-02-27,RADWIMPS,4,38,4
2022-02-27,Rage Against the Machine,8,25,8
2022-02-27,Red Hot Chili Peppers,18,16,18
2022-02-27,SILVIO RODRÍGUEZ,0,58,0
2022-02-27,Saint Motel,19,14,19
2022-02-27,Sakanaction,9,22,9
2022-02-27,Scary Pockets,5,36,5
2022-02-27,Taichi Mukai,18,15,18
2022-02-27,Tame Impala,4,37,4
2022-02-27,The Kooks,42,6,42
2022-02-27,The Strokes,23,12,23
2022-02-27,Two Door Cinema Club,5,35,5
2022-02-27,Victor Jara,0,57,0
2022-02-27,Vulfpeck,21,13,20
2022-02-27,Wednesday Campanella,69,2,68
2022-02-27,YOASOBI,0,56,0
2022-02-27,Yorushika,0,55,0
2022-02-27,Yuki Hayashi,40,7,40
2022-02-27,go!go!vanillas,1,46,1
2022-02-27,ichika Nito,0,54,0
2022-02-27,never young beach,0,53,0
